1.348178833723068237e-01 4.946122318506240845e-02 1.435549557209014893e-02 9.882736019790172577e-03 4.252408631145954132e-03 2.039698651060461998e-03 8.895195205695927143e-04 1.461368054151535034e-03 1.488817622885107994e-03 1.581883640028536320e-03 1.522030070191249251e-04 1.964500406756997108e-04 1.562516117701306939e-04
2.077407240867614746e-01 8.218083530664443970e-02 1.374311093240976334e-02 1.625834964215755463e-02 6.456732749938964844e-03 2.803742885589599609e-03 1.395153114572167397e-03 1.961821923032402992e-03 1.957382075488567352e-03 2.025776775553822517e-03 1.493484305683523417e-04 1.948431017808616161e-04 1.810245012165978551e-04
3.076788783073425293e-01 1.330556571483612061e-01 1.774739846587181091e-02 2.446934022009372711e-02 8.984433487057685852e-03 3.760923398658633232e-03 2.182220574468374252e-03 6.198243936523795128e-04 3.814480733126401901e-04 9.348777821287512779e-04 1.196264987811446190e-03 6.541758193634450436e-04 5.423024995252490044e-04
4.422271251678466797e-01 2.057404220104217529e-01 2.667632140219211578e-02 3.452228754758834839e-02 7.381331641227006912e-03 4.208256956189870834e-03 3.157943021506071091e-03 5.948256002739071846e-04 3.435206599533557892e-04 7.442157948389649391e-04 8.067582966759800911e-04 4.475716268643736839e-04 3.989270189777016640e-04
5.390131846070289612e-04 5.301382765173912048e-02 9.964871406555175781e-02 9.201224893331527710e-03 4.159702453762292862e-03 2.548300661146640778e-03 2.285087946802377701e-03 5.954684456810355186e-04 3.531355760060250759e-04 6.468250066973268986e-04 5.429888842627406120e-04 3.155202430207282305e-04 3.128247044514864683e-04
5.408346187323331833e-03 3.617878258228302002e-02 7.902525365352630615e-02 5.237722769379615784e-03 2.008515875786542892e-03 1.442800159566104412e-03 1.584789250046014786e-03 6.152634741738438606e-04 4.025140369776636362e-04 6.241038208827376366e-04 3.667951968964189291e-04 2.300485502928495407e-04 2.573042584117501974e-04
1.672472432255744934e-02 2.423102036118507385e-02 6.026041880249977112e-02 2.526010153815150261e-03 8.945499430410563946e-04 8.294999715872108936e-04 1.058307592757046223e-03 6.606232491321861744e-04 4.937536432407796383e-04 6.691441521979868412e-04 2.504677104298025370e-04 1.735746482154354453e-04 2.162419114029034972e-04
3.651221841573715210e-02 1.832427643239498138e-02 4.374028742313385010e-02 1.143569475971162319e-03 7.459023618139326572e-04 6.510474486276507378e-04 7.142862305045127869e-04 7.489950512535870075e-04 6.369381444528698921e-04 7.845343207009136677e-04 1.744769397191703320e-04 1.353966217720881104e-04 1.811041438486427069e-04
6.740167737007141113e-02 2.008512429893016815e-02 2.989816106855869293e-02 1.153961173258721828e-03 1.465009176172316074e-03 8.566834731027483940e-04 5.682753399014472961e-04 9.075088892132043839e-04 8.487304439768195152e-04 9.804143337532877922e-04 1.257215772056952119e-04 1.094911567633971572e-04 1.489857677370309830e-04
1.128036528825759888e-01 3.170805424451828003e-02 1.920607872307300568e-02 2.610642462968826294e-03 2.940608654171228409e-03 1.403260743245482445e-03 6.420040735974907875e-04 1.171835698187351227e-03 1.151226111687719822e-03 1.272779540158808231e-03 9.620363562135025859e-05 9.316062642028555274e-05 1.212843781104311347e-04
1.771138906478881836e-01 5.599483102560043335e-02 1.215669326484203339e-02 5.559866316616535187e-03 5.058025475591421127e-03 2.255979925394058228e-03 9.624593076296150684e-04 1.584961311891674995e-03 1.570865628309547901e-03 1.681976369582116604e-03 8.202341996366158128e-05 8.618906576884910464e-05 1.027451289701275527e-04
2.659383416175842285e-01 9.628088772296905518e-02 9.235618636012077332e-03 1.004259381443262100e-02 7.707591634243726730e-03 3.389077493920922279e-03 1.560823176987469196e-03 2.195817651227116585e-03 2.137355739250779152e-03 2.231423743069171906e-03 1.549384440295398235e-03 8.995647076517343521e-04 6.971687544137239456e-04
3.862974941730499268e-01 1.561740785837173462e-01 1.088543049991130829e-02 1.609542407095432281e-02 1.079115271568298340e-02 4.786498378962278366e-03 2.471407642588019371e-03 5.183439352549612522e-04 3.060082381125539541e-04 1.130960998125374317e-03 1.099152839742600918e-03 5.666524521075189114e-04 4.540471127256751060e-04
5.467199087142944336e-01 2.390315830707550049e-01 1.746446453034877777e-02 2.375074289739131927e-02 6.659089587628841400e-03 4.827316850423812866e-03 2.104387385770678520e-03 4.586555296555161476e-04 2.375788317294791341e-04 8.353629964403808117e-04 7.988138240762054920e-04 3.688710276037454605e-04 3.290018939878791571e-04
2.884869929403066635e-03 4.907980188727378845e-02 1.110071167349815369e-01 8.353305980563163757e-03 4.003740381449460983e-03 2.997671952471137047e-03 1.494747120887041092e-03 4.476330068428069353e-04 2.339353522984310985e-04 6.604807567782700062e-04 6.087986403144896030e-04 2.628291840665042400e-04 2.805450640153139830e-04
1.153253018856048584e-02 2.938663959503173828e-02 8.875129371881484985e-02 5.135103594511747360e-03 2.076507546007633209e-03 1.666208030655980110e-03 1.031956169754266739e-03 4.731366061605513096e-04 2.809129073284566402e-04 5.795630859211087227e-04 4.997889045625925064e-04 2.203825570177286863e-04 2.800186630338430405e-04
2.781624719500541687e-02 1.614959724247455597e-02 6.823401153087615967e-02 2.700821729376912117e-03 9.442039881832897663e-04 8.281246991828083992e-04 7.117428467608988285e-04 5.370255676098167896e-04 3.763160784728825092e-04 5.794644821435213089e-04 4.505911783780902624e-04 2.237774169771000743e-04 3.082971670664846897e-04
5.411707982420921326e-02 1.067873369902372360e-02 4.983805119991302490e-02 1.145527465268969536e-03 6.299263914115726948e-04 4.669832705985754728e-04 5.374469910748302937e-04 6.526884390041232109e-04 5.273398128338158131e-04 6.588242249563336372e-04 4.463172226678580046e-04 2.621201856527477503e-04 3.533827839419245720e-04
9.352560341358184814e-02 1.471056416630744934e-02 3.399308770895004272e-02 5.516784731298685074e-04 1.120407367125153542e-03 5.599774303846061230e-04 5.208320799283683300e-04 8.437808137387037277e-04 7.490033167414367199e-04 8.262994815595448017e-04 4.770446103066205978e-04 3.290616441518068314e-04 4.088249988853931427e-04
1.500360369682312012e-01 3.050610795617103577e-02 2.117185667157173157e-02 9.925062768161296844e-04 2.375257899984717369e-03 1.082048169337213039e-03 6.827180623076856136e-04 1.143634086474776268e-03 1.063211006112396717e-03 1.098915119655430317e-03 5.368640995584428310e-04 4.213910724502056837e-04 4.727338382508605719e-04
2.287663668394088745e-01 6.087898463010787964e-02 1.187672186642885208e-02 2.535067964345216751e-03 4.336626268923282623e-03 2.009062096476554871e-03 1.053304993547499180e-03 1.594880595803260803e-03 1.498042955063283443e-03 1.500516547821462154e-03 6.232245359569787979e-04 5.382201634347438812e-04 5.471339682117104530e-04
3.361778855323791504e-01 1.090856194496154785e-01 6.615407299250364304e-03 5.242672748863697052e-03 6.938288453966379166e-03 3.320313990116119385e-03 1.672065001912415028e-03 2.248932141810655594e-03 2.087047789245843887e-03 2.060265978798270226e-03 1.495312317274510860e-03 1.303822617046535015e-03 1.158246886916458607e-03
4.802261292934417725e-01 1.784963458776473999e-01 5.866713356226682663e-03 9.176513180136680603e-03 1.011356897652149200e-02 5.000604782253503799e-03 2.587089082226157188e-03 5.757062463089823723e-04 4.054197634104639292e-04 1.200494007207453251e-03 1.074808184057474136e-03 8.455899078398942947e-04 7.703751325607299805e-04
6.703047752380371094e-01 2.719828486442565918e-01 1.003882382065057755e-02 1.439647562801837921e-02 4.853927530348300934e-03 4.177801776677370071e-03 1.382134621962904930e-03 4.771946696564555168e-04 3.006139595527201891e-04 8.716668817214667797e-04 7.916164468042552471e-04 5.534977535717189312e-04 5.254501011222600937e-04
7.444730494171380997e-03 5.302554368972778320e-02 1.238625347614288330e-01 5.752815399318933487e-03 3.328293096274137497e-03 2.950960770249366760e-03 9.866025066003203392e-04 4.305910842958837748e-04 2.610674127936363220e-04 6.634882884100079536e-04 6.194847519509494305e-04 3.870427026413381100e-04 3.919066220987588167e-04
2.056916616857051849e-02 2.796517871320247650e-02 1.001203358173370361e-01 3.873083507642149925e-03 2.046707551926374435e-03 1.918921014294028282e-03 7.010996923781931400e-04 4.246800090186297894e-04 2.711249107960611582e-04 5.463305278681218624e-04 5.408556316979229450e-04 3.177721810061484575e-04 3.459493746049702168e-04
4.272857680916786194e-02 1.099683623760938644e-02 7.795705646276473999e-02 2.302401699125766754e-03 1.109537319280207157e-03 1.137677230872213840e-03 5.233113770373165607e-04 4.617508675437420607e-04 3.277746436651796103e-04 5.020820535719394684e-04 5.459685344249010086e-04 3.281422541476786137e-04 3.710368182510137558e-04
7.672202587127685547e-02 3.801212180405855179e-03 5.776119232177734375e-02 1.124295056797564030e-03 6.044299807399511337e-04 6.557115702889859676e-04 4.563051043078303337e-04 5.542702856473624706e-04 4.373465490061789751e-04 5.243943887762725353e-04 6.313130725175142288e-04 4.090704605914652348e-04 4.566578136291354895e-04
1.261742413043975830e-01 8.385141380131244659e-03 3.996602073311805725e-02 4.210939223412424326e-04 6.019257707521319389e-04 5.130987847223877907e-04 5.094546941109001637e-04 7.231954368762671947e-04 6.135366857051849365e-04 6.181302596814930439e-04 7.979201618582010269e-04 5.573072703555226326e-04 5.969821359030902386e-04
1.957479268312454224e-01 2.716239914298057556e-02 2.505034208297729492e-02 2.739727497100830078e-04 1.154160709120333195e-03 7.418975001201033592e-04 6.995722651481628418e-04 9.974801214411854744e-04 8.763927035033702850e-04 7.983767427504062653e-04 1.049715676344931126e-03 7.732021622359752655e-04 7.896476890891790390e-04
2.913684546947479248e-01 6.296022981405258179e-02 1.352985110133886337e-02 7.636751979589462280e-04 2.296104095876216888e-03 1.367422752082347870e-03 1.052158884704113007e-03 1.414251513779163361e-03 1.251907786354422569e-03 1.089235651306807995e-03 1.392089761793613434e-03 1.059027854353189468e-03 1.034833141602575779e-03
4.204130172729492188e-01 1.188708767294883728e-01 5.936949979513883591e-03 1.971500227227807045e-03 4.048525355756282806e-03 2.410019515082240105e-03 1.602623960934579372e-03 2.019232138991355896e-03 1.771863317117094994e-03 1.522519043646752834e-03 9.221057407557964325e-04 1.760446699336171150e-03 1.583936740644276142e-03
5.917555689811706543e-01 1.978610008955001831e-01 2.788864308968186378e-03 3.980237524956464767e-03 6.422013044357299805e-03 3.887149039655923843e-03 2.397211035713553429e-03 8.492487249895930290e-04 6.689111469313502312e-04 9.172391146421432495e-04 7.044118246994912624e-04 1.429253956303000450e-03 1.326101599261164665e-03
8.154659867286682129e-01 3.020892143249511719e-01 4.545848350971937180e-03 6.874792277812957764e-03 1.897819922305643559e-03 1.712416298687458038e-03 1.169462106190621853e-03 7.889045518822968006e-04 5.898609524592757225e-04 7.080666255205869675e-04 5.488328752107918262e-04 1.158615807071328163e-03 1.109941978938877583e-03
1.462888065725564957e-02 7.008168846368789673e-02 1.375949829816818237e-01 2.112488262355327606e-03 1.570390537381172180e-03 1.433159690350294113e-03 9.777861414477229118e-04 7.298631244339048862e-04 5.314809968695044518e-04 5.659745656885206699e-04 4.415011790115386248e-04 9.432963561266660690e-04 9.327331790700554848e-04
3.305195644497871399e-02 3.710626065731048584e-02 1.126395463943481445e-01 1.611757325008511543e-03 1.239046338014304638e-03 1.157099963165819645e-03 8.256185101345181465e-04 6.710721645504236221e-04 4.868221294600516558e-04 4.777954891324043274e-04 3.732851764652878046e-04 7.798100123181939125e-04 7.942517986521124840e-04
6.215500086545944214e-02 1.334737148135900497e-02 8.905146270990371704e-02 1.138168736360967159e-03 9.192982688546180725e-04 8.980223210528492928e-04 7.143334369175136089e-04 6.222208030521869659e-04 4.588568990584462881e-04 4.324858600739389658e-04 3.413743688724935055e-04 6.675243494100868702e-04 6.972511764615774155e-04
1.052244901657104492e-01 1.190024544484913349e-03 6.723155081272125244e-02 7.096648914739489555e-04 6.434344686567783356e-04 6.810600170865654945e-04 6.498066941276192665e-04 6.000520661473274231e-04 4.575664934236556292e-04 4.232556384522467852e-04 3.500675084069371223e-04 6.090216338634490967e-04 6.475912523455917835e-04
1.665007472038269043e-01 3.249985165894031525e-03 4.762481153011322021e-02 3.593204601202160120e-04 4.582440305966883898e-04 5.416652420535683632e-04 6.425807368941605091e-04 6.264898693189024925e-04 4.980855155736207962e-04 4.493737360462546349e-04 4.109212313778698444e-04 6.101467297412455082e-04 6.540733156725764275e-04
2.514021098613739014e-01 2.237235382199287415e-02 3.072444349527359009e-02 1.340084709227085114e-04 4.222663701511919498e-04 5.241135950200259686e-04 7.083960808813571930e-04 7.282313890755176544e-04 5.999212153255939484e-04 5.175426485948264599e-04 5.423872498795390129e-04 6.795828812755644321e-04 7.280160789377987385e-04
3.667357563972473145e-01 6.156358122825622559e-02 1.706767827272415161e-02 9.312240581493824720e-05 6.030081422068178654e-04 6.797075620852410793e-04 8.690141839906573296e-04 9.372959611937403679e-04 7.868920802138745785e-04 6.428027991205453873e-04 7.690204074606299400e-04 8.282458875328302383e-04 8.825914119370281696e-04
5.208156108856201172e-01 1.237745359539985657e-01 7.219471968710422516e-03 3.074473934248089790e-04 1.074400148354470730e-03 1.065041287802159786e-03 1.153399469330906868e-03 1.292019616812467575e-03 1.087426673620939255e-03 8.489453466609120369e-04 5.323923542164266109e-04 1.370866899378597736e-03 1.202531857416033745e-03
7.233254909515380859e-01 2.114484012126922607e-01 1.743135624565184116e-03 8.582292939536273479e-04 1.914783613756299019e-03 1.740519190207123756e-03 1.599071547389030457e-03 1.698440406471490860e-03 1.427596784196794033e-03 7.725222967565059662e-04 4.749262880068272352e-04 1.299014082178473473e-03 1.111633377149701118e-03
